"x","y","year","env1","env2"
21,567,0,-2.0674227667603,-1.13457699901335
22,567,0,-2.06645269358656,-1.1347303634885
23,567,0,-2.06548262041282,-1.13488372796364
24,567,0,-2.06451254723908,-1.13503709243878
25,567,0,-2.06354247406534,-1.13519045691392
26,567,0,-2.06257240089161,-1.13534382138906
0,566,0,-2.02651447727853,-1.16072287052498
1,566,0,-2.02902013667141,-1.15923158358099
2,566,0,-2.03152579606429,-1.157740296637
3,566,0,-2.03403145545717,-1.15624900969301
4,566,0,-2.03653711485005,-1.15475772274902
5,566,0,-2.03904277424292,-1.15326643580504
6,566,0,-2.0415484336358,-1.15177514886105
7,566,0,-2.0440142922287,-1.15017463365389
8,566,0,-2.04645502062364,-1.14850515179593
9,566,0,-2.04889574901859,-1.14683566993797
10,566,0,-2.05133647741354,-1.14516618808001
11,566,0,-2.05377720580849,-1.14349670622205
12,566,0,-2.05621793420344,-1.14182722436409
13,566,0,-2.05865866259839,-1.14015774250612
14,566,0,-2.06109939099334,-1.13848826064816
15,566,0,-2.06354011938828,-1.1368187787902
16,566,0,-2.06598084778323,-1.13514929693224
17,566,0,-2.06663767640551,-1.13442579795818
18,566,0,-2.06595494659045,-1.13441265243174
19,566,0,-2.06527221677539,-1.1343995069053
20,566,0,-2.06458948696033,-1.13438636137886
21,566,0,-2.06390675714527,-1.13437321585242
22,566,0,-2.0632240273302,-1.13436007032598
23,566,0,-2.06254129751514,-1.13434692479954
24,566,0,-2.06185856770008,-1.1343337792731
25,566,0,-2.06117583788502,-1.13432063374666
26,566,0,-2.06049310806996,-1.13430748822022
0,565,0,-2.02510380239738,-1.15925365779833
1,565,0,-2.02755466965259,-1.1578178741882
2,565,0,-2.03000553690781,-1.15638209057808
3,565,0,-2.03245640416302,-1.15494630696795
4,565,0,-2.03490727141824,-1.15351052335782
5,565,0,-2.03735813867345,-1.15207473974769
6,565,0,-2.03980900592866,-1.15063895613757
7,565,0,-2.0420663300603,-1.14916198810034
8,565,0,-2.04420145119583,-1.14765901624396
9,565,0,-2.04633657233136,-1.14615604438758
10,565,0,-2.04847169346689,-1.1446530725312
11,565,0,-2.05060681460242,-1.14315010067482
